source_wav,annotation_file,call_index,call_type,begin_time,end_time,freq_min,freq_max,nfft,nperseg,noverlap,saved_spectrogram,label
5713.210908180002,5713.210908180002.Table.1.selections.txt,40,Rupe A,217.154915534,217.277435326,20,2000,8192,4096,2048,5713.210908180002_seg0_call_40.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,41,Guttural rupe,304.416862318,305.206816655,20,2000,8192,4096,2048,5713.210908180002_seg0_call_41.npy,Guttural rupe
5713.210908180002,5713.210908180002.Table.1.selections.txt,42,Rupe A,317.87556791,317.948627271,20,2000,8192,4096,2048,5713.210908180002_seg0_call_42.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,43,G rupe,318.341321335,319.113010832,20,2000,8192,4096,2048,5713.210908180002_seg0_call_43.npy,G rupe
5713.210908180002,5713.210908180002.Table.1.selections.txt,44,Rupe A,323.707864242,323.776357392,20,2000,8192,4096,2048,5713.210908180002_seg0_call_44.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,45,Rupe A,324.52064963,324.58914278,20,2000,8192,4096,2048,5713.210908180002_seg0_call_45.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,46,Rupe A,325.415626799,325.482218731,20,2000,8192,4096,2048,5713.210908180002_seg0_call_46.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,47,Rupe A,328.981789486,329.067221141,20,2000,8192,4096,2048,5713.210908180002_seg0_call_47.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,48,Rupe A,374.618658461,374.673452981,20,2000,8192,4096,2048,5713.210908180002_seg0_call_48.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,49,Rupe A,375.792174442,375.828704123,20,2000,8192,4096,2048,5713.210908180002_seg0_call_49.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,50,Rupe A,382.076490865,382.126719176,20,2000,8192,4096,2048,5713.210908180002_seg0_call_50.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,51,Rupe A,381.734025112,381.770554792,20,2000,8192,4096,2048,5713.210908180002_seg0_call_51.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,52,Rupe A,382.998865294,383.1627561,20,2000,8192,4096,2048,5713.210908180002_seg0_call_52.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,53,Rupe A,383.973156459,384.03251719,20,2000,8192,4096,2048,5713.210908180002_seg0_call_53.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,54,Rupe A,383.530234085,383.580462395,20,2000,8192,4096,2048,5713.210908180002_seg0_call_54.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,55,Rupe A,384.950325409,385.005119929,20,2000,8192,4096,2048,5713.210908180002_seg0_call_55.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,56,Rupe A,386.401972585,386.461333316,20,2000,8192,4096,2048,5713.210908180002_seg0_call_56.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,57,Rupe A,408.551014379,408.725556937,20,2000,8192,4096,2048,5713.210908180002_seg0_call_57.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,58,Rupe A,409.103525795,409.162274686,20,2000,8192,4096,2048,5713.210908180002_seg0_call_58.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,59,Rupe A,409.957407073,410.039598854,20,2000,8192,4096,2048,5713.210908180002_seg0_call_59.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,60,Rupe A,408.226813466,408.254210726,20,2000,8192,4096,2048,5713.210908180002_seg0_call_60.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,61,Rupe A,413.264553338,413.351311329,20,2000,8192,4096,2048,5713.210908180002_seg0_call_61.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,62,Rupe A,413.638982562,413.734872973,20,2000,8192,4096,2048,5713.210908180002_seg0_call_62.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,63,Rupe A,435.135056319,435.15788737,20,2000,8192,4096,2048,5713.210908180002_seg0_call_63.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,64,Rupe A,440.186566644,440.277890845,20,2000,8192,4096,2048,5713.210908180002_seg0_call_64.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,65,Rupe A,441.866931941,442.003918243,20,2000,8192,4096,2048,5713.210908180002_seg0_call_65.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,66,Rupe A,442.74296673,442.936312054,20,2000,8192,4096,2048,5713.210908180002_seg0_call_66.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,67,Rupe A,446.023393275,446.182233326,20,2000,8192,4096,2048,5713.210908180002_seg0_call_67.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,68,Rupe A,446.945767704,447.055356745,20,2000,8192,4096,2048,5713.210908180002_seg0_call_68.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,69,Rupe A,450.582160533,450.641521264,20,2000,8192,4096,2048,5713.210908180002_seg0_call_69.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,70,Rupe A,452.26252583,452.30362172,20,2000,8192,4096,2048,5713.210908180002_seg0_call_70.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,71,Rupe A,468.754405085,468.832030655,20,2000,8192,4096,2048,5713.210908180002_seg0_call_71.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,72,Rupe A,468.384542071,468.457601432,20,2000,8192,4096,2048,5713.210908180002_seg0_call_72.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,73,Rupe A,496.397880355,496.658622446,20,2000,8192,4096,2048,5713.210908180002_seg0_call_73.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,74,Rupe A,497.703816428,497.763177159,20,2000,8192,4096,2048,5713.210908180002_seg0_call_74.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,75,Rupe A,498.133040172,498.178702273,20,2000,8192,4096,2048,5713.210908180002_seg0_call_75.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,76,Rupe A,499.009752501,499.091944282,20,2000,8192,4096,2048,5713.210908180002_seg0_call_76.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,77,Rupe A,499.457241086,499.512035606,20,2000,8192,4096,2048,5713.210908180002_seg0_call_77.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,78,Rupe A,500.739494183,500.785156284,20,2000,8192,4096,2048,5713.210908180002_seg0_call_78.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,79,Rupe A,509.155821568,509.256278189,20,2000,8192,4096,2048,5713.210908180002_seg0_call_79.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,80,Rupe A,510.585045313,510.667380814,20,2000,8192,4096,2048,5713.210908180002_seg0_call_80.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,81,Rupe A,514.106875575,514.234729456,20,2000,8192,4096,2048,5713.210908180002_seg0_call_81.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,82,Rupe A,514.55436416,514.695916671,20,2000,8192,4096,2048,5713.210908180002_seg0_call_82.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,83,Rupe A,555.494593731,555.695506973,20,2000,8192,4096,2048,5713.210908180002_seg0_call_83.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,84,Rupe A,553.526557202,553.585917932,20,2000,8192,4096,2048,5713.210908180002_seg0_call_84.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,85,Rupe A,557.149215489,557.23597348,20,2000,8192,4096,2048,5713.210908180002_seg0_call_85.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,86,Rupe A,615.68641897,615.878199792,20,2000,8192,4096,2048,5713.210908180002_seg0_call_86.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,87,Rupe A,692.188254386,692.297843427,20,2000,8192,4096,2048,5713.210908180002_seg0_call_87.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,88,Rupe A,692.622044341,692.786427902,20,2000,8192,4096,2048,5713.210908180002_seg0_call_88.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,89,Rupe A,696.602964264,696.644060154,20,2000,8192,4096,2048,5713.210908180002_seg0_call_89.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,90,Rupe A,697.552735953,697.589265633,20,2000,8192,4096,2048,5713.210908180002_seg0_call_90.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,91,Rupe A,717.087844261,717.297889923,20,2000,8192,4096,2048,5713.210908180002_seg0_call_91.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,92,Rupe A,723.303702236,723.349364337,20,2000,8192,4096,2048,5713.210908180002_seg0_call_92.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,93,Rupe A,723.837948812,723.892743332,20,2000,8192,4096,2048,5713.210908180002_seg0_call_93.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,94,Rupe A,771.516273937,771.689789919,20,2000,8192,4096,2048,5713.210908180002_seg0_call_94.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,95,Rupe A,791.325354848,791.371016948,20,2000,8192,4096,2048,5713.210908180002_seg0_call_95.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,96,Rupe A,793.498872987,793.539968877,20,2000,8192,4096,2048,5713.210908180002_seg0_call_96.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,97,Rupe A,793.834908268,793.888865103,20,2000,8192,4096,2048,5713.210908180002_seg0_call_97.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,98,Rupe A,794.7774118,794.85960358,20,2000,8192,4096,2048,5713.210908180002_seg0_call_98.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,99,Rupe A,795.466909516,795.530836457,20,2000,8192,4096,2048,5713.210908180002_seg0_call_99.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,100,Rupe A,796.906437804,796.947533694,20,2000,8192,4096,2048,5713.210908180002_seg0_call_100.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,101,Rupe A,799.440684379,799.51374374,20,2000,8192,4096,2048,5713.210908180002_seg0_call_101.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,102,Rupe A,800.50917753,800.609634151,20,2000,8192,4096,2048,5713.210908180002_seg0_call_102.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,103,Rupe A,807.208238533,807.335706422,20,2000,8192,4096,2048,5713.210908180002_seg0_call_103.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,104,Rupe A,807.984494241,808.107781912,20,2000,8192,4096,2048,5713.210908180002_seg0_call_104.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,105,Rupe A,867.738370933,867.838827554,20,2000,8192,4096,2048,5713.210908180002_seg0_call_105.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,106,Rupe A,868.537457691,868.660745363,20,2000,8192,4096,2048,5713.210908180002_seg0_call_106.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,107,Rupe A,869.135631207,869.290882349,20,2000,8192,4096,2048,5713.210908180002_seg0_call_107.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,108,Guttural rupe,871.656181914,872.199560909,20,2000,8192,4096,2048,5713.210908180002_seg0_call_108.npy,Guttural rupe
5713.210908180002,5713.210908180002.Table.1.selections.txt,109,Guttural rupe,889.330335102,890.15225291,20,2000,8192,4096,2048,5713.210908180002_seg0_call_109.npy,Guttural rupe
5713.210908180002,5713.210908180002.Table.1.selections.txt,110,Rupe A,892.354855785,892.423348936,20,2000,8192,4096,2048,5713.210908180002_seg0_call_110.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,111,Guttural rupe,904.825162756,905.500961843,20,2000,8192,4096,2048,5713.210908180002_seg0_call_111.npy,Guttural rupe
5713.210908180002,5713.210908180002.Table.1.selections.txt,112,Rupe A,913.925313224,914.100672937,20,2000,8192,4096,2048,5713.210908180002_seg0_call_112.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,113,Rupe A,927.980832101,928.026494201,20,2000,8192,4096,2048,5713.210908180002_seg0_call_113.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,114,Rupe A,930.926041291,930.972461004,20,2000,8192,4096,2048,5713.210908180002_seg0_call_114.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,115,Rupe A,932.177182843,932.231767942,20,2000,8192,4096,2048,5713.210908180002_seg0_call_115.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,116,Rupe A,936.134380946,936.207440306,20,2000,8192,4096,2048,5713.210908180002_seg0_call_116.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,117,Rupe A,936.402477427,936.51794259,20,2000,8192,4096,2048,5713.210908180002_seg0_call_117.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,118,Rupe A,937.915202863,937.956298754,20,2000,8192,4096,2048,5713.210908180002_seg0_call_118.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,119,Rupe A,1053.065102232,1053.311677574,20,2000,8192,4096,2048,5713.210908180002_seg0_call_119.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,120,Rupe A,1062.357770541,1062.513021682,20,2000,8192,4096,2048,5713.210908180002_seg0_call_120.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,121,Rupe A,1064.124893829,1064.430829902,20,2000,8192,4096,2048,5713.210908180002_seg0_call_121.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,122,Guttural rupe,1133.598157705,1134.392678253,20,2000,8192,4096,2048,5713.210908180002_seg0_call_122.npy,Guttural rupe
5713.210908180002,5713.210908180002.Table.1.selections.txt,123,Guttural rupe,1156.237917136,1156.973076954,20,2000,8192,4096,2048,5713.210908180002_seg0_call_123.npy,Guttural rupe
5713.210908180002,5713.210908180002.Table.1.selections.txt,124,Rupe A,1189.129105342,1189.343717214,20,2000,8192,4096,2048,5713.210908180002_seg0_call_124.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,125,Type 4 A,1190.558354405,1190.731845068,20,2000,8192,4096,2048,5713.210908180002_seg0_call_125.npy,Type 4 A
5713.210908180002,5713.210908180002.Table.1.selections.txt,126,Rupe A,554.650805748,554.709258985,20,2000,8192,4096,2048,5713.210908180002_seg0_call_126.npy,Rupe A
5713.210908180002,5713.210908180002.Table.1.selections.txt,0,no-call,766.663459662425,767.663459662425,20,2000,8192,4096,2048,5713.210908180002_seg0_nocall_0.npy,no-call
5713.210908180002,5713.210908180002.Table.1.selections.txt,1,no-call,29.987532856026927,30.987532856026927,20,2000,8192,4096,2048,5713.210908180002_seg0_nocall_1.npy,no-call
5713.210908180002,5713.210908180002.Table.1.selections.txt,2,no-call,329.7561647994576,330.7561647994576,20,2000,8192,4096,2048,5713.210908180002_seg0_nocall_2.npy,no-call
5711.211013040024,5711.211013040024.Table.1.selections.txt,0,G rupe,4.136987257,4.657535203,20,2000,8192,4096,2048,5711.211013040024_seg0_call_0.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,1,G rupe,3.789955294,4.264841139,20,2000,8192,4096,2048,5711.211013040024_seg0_call_1.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,2,G rupe,14.840187898,15.406397943,20,2000,8192,4096,2048,5711.211013040024_seg0_call_2.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,3,G rupe,24.54380242,25.082615206,20,2000,8192,4096,2048,5711.211013040024_seg0_call_3.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,4,G rupe,35.989219612,36.573694498,20,2000,8192,4096,2048,5711.211013040024_seg0_call_4.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,5,G rupe,50.758011865,51.342486751,20,2000,8192,4096,2048,5711.211013040024_seg0_call_5.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,6,G rupe,104.175213804,104.73229143,20,2000,8192,4096,2048,5711.211013040024_seg0_call_6.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,7,G rupe,110.050689608,110.626032074,20,2000,8192,4096,2048,5711.211013040024_seg0_call_7.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,8,G rupe,135.995903333,136.72649694,20,2000,8192,4096,2048,5711.211013040024_seg0_call_8.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,9,G rupe,139.750983818,140.572901626,20,2000,8192,4096,2048,5711.211013040024_seg0_call_9.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,10,G rupe,158.22920347,158.758883835,20,2000,8192,4096,2048,5711.211013040024_seg0_call_10.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,11,G rupe,171.921200512,172.569602339,20,2000,8192,4096,2048,5711.211013040024_seg0_call_11.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,12,G rupe,169.510241608,170.076451654,20,2000,8192,4096,2048,5711.211013040024_seg0_call_12.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,13,G rupe,177.878850066,178.426795272,20,2000,8192,4096,2048,5711.211013040024_seg0_call_13.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,14,G rupe,195.023745401,195.553425766,20,2000,8192,4096,2048,5711.211013040024_seg0_call_14.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,15,G rupe,200.758905218,201.306850423,20,2000,8192,4096,2048,5711.211013040024_seg0_call_15.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,16,G rupe,219.398182869,220.019187436,20,2000,8192,4096,2048,5711.211013040024_seg0_call_16.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,17,G rupe,226.777178303,227.370785609,20,2000,8192,4096,2048,5711.211013040024_seg0_call_17.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,18,G rupe,244.448401395,244.914154819,20,2000,8192,4096,2048,5711.211013040024_seg0_call_18.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,19,G rupe,247.261186783,247.918721029,20,2000,8192,4096,2048,5711.211013040024_seg0_call_19.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,20,G rupe,262.828659629,263.349207574,20,2000,8192,4096,2048,5711.211013040024_seg0_call_20.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,21,G rupe,264.445097985,264.98391077,20,2000,8192,4096,2048,5711.211013040024_seg0_call_21.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,22,G rupe,269.284450273,269.905454839,20,2000,8192,4096,2048,5711.211013040024_seg0_call_22.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,23,G rupe,271.220523333,271.604084976,20,2000,8192,4096,2048,5711.211013040024_seg0_call_23.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,24,G rupe,272.215957123,272.791299588,20,2000,8192,4096,2048,5711.211013040024_seg0_call_24.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,25,G rupe,284.555525631,285.103470836,20,2000,8192,4096,2048,5711.211013040024_seg0_call_25.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,26,G rupe,294.368730322,294.953205207,20,2000,8192,4096,2048,5711.211013040024_seg0_call_26.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,27,G rupe,297.400693792,297.966903838,20,2000,8192,4096,2048,5711.211013040024_seg0_call_27.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,28,G rupe,306.544727598,307.120070064,20,2000,8192,4096,2048,5711.211013040024_seg0_call_28.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,29,G rupe,322.397791654,323.448019965,20,2000,8192,4096,2048,5711.211013040024_seg0_call_29.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,30,G rupe,326.315599874,326.93660444,20,2000,8192,4096,2048,5711.211013040024_seg0_call_30.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,31,G rupe,344.875207992,345.441418038,20,2000,8192,4096,2048,5711.211013040024_seg0_call_31.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,32,G rupe,345.532742239,346.089819864,20,2000,8192,4096,2048,5711.211013040024_seg0_call_32.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,33,G rupe,348.838678312,349.505344978,20,2000,8192,4096,2048,5711.211013040024_seg0_call_33.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,34,G rupe,379.932898217,380.572167624,20,2000,8192,4096,2048,5711.211013040024_seg0_call_34.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,35,G rupe,384.499108263,385.21143703,20,2000,8192,4096,2048,5711.211013040024_seg0_call_35.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,36,G rupe,396.183628712,396.98728168,20,2000,8192,4096,2048,5711.211013040024_seg0_call_36.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,37,G rupe,415.69378479,416.305656936,20,2000,8192,4096,2048,5711.211013040024_seg0_call_37.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,38,G rupe,427.100208652,427.575094496,20,2000,8192,4096,2048,5711.211013040024_seg0_call_38.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,39,G rupe,430.616190387,431.374181254,20,2000,8192,4096,2048,5711.211013040024_seg0_call_39.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,40,G rupe,435.180739712,435.774347018,20,2000,8192,4096,2048,5711.211013040024_seg0_call_40.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,41,G rupe,450.027581731,450.612056617,20,2000,8192,4096,2048,5711.211013040024_seg0_call_41.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,42,G rupe,452.685115978,453.233061183,20,2000,8192,4096,2048,5711.211013040024_seg0_call_42.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,43,G rupe,468.377920457,468.998925023,20,2000,8192,4096,2048,5711.211013040024_seg0_call_43.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,44,G rupe,473.610797169,474.204404475,20,2000,8192,4096,2048,5711.211013040024_seg0_call_44.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,45,G rupe,495.770234631,496.409504038,20,2000,8192,4096,2048,5711.211013040024_seg0_call_45.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,46,G rupe,502.782271521,503.795970151,20,2000,8192,4096,2048,5711.211013040024_seg0_call_46.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,47,G rupe,506.60875554,507.147568325,20,2000,8192,4096,2048,5711.211013040024_seg0_call_47.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,48,G rupe,530.441895055,531.181621083,20,2000,8192,4096,2048,5711.211013040024_seg0_call_48.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,49,G rupe,531.528653046,532.085730672,20,2000,8192,4096,2048,5711.211013040024_seg0_call_49.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,50,G rupe,536.213584553,536.478424736,20,2000,8192,4096,2048,5711.211013040024_seg0_call_50.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,51,G rupe,554.597136412,555.44645148,20,2000,8192,4096,2048,5711.211013040024_seg0_call_51.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,52,G rupe,589.876508937,590.479248663,20,2000,8192,4096,2048,5711.211013040024_seg0_call_52.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,53,G rupe,605.858239204,606.42444925,20,2000,8192,4096,2048,5711.211013040024_seg0_call_53.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,54,G rupe,602.634494912,603.209837378,20,2000,8192,4096,2048,5711.211013040024_seg0_call_54.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,55,G rupe,601.209837378,601.858239204,20,2000,8192,4096,2048,5711.211013040024_seg0_call_55.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,56,G rupe,616.487595029,617.117732015,20,2000,8192,4096,2048,5711.211013040024_seg0_call_56.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,57,G rupe,617.528690919,618.314079047,20,2000,8192,4096,2048,5711.211013040024_seg0_call_57.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,58,G rupe,624.177092745,624.743302791,20,2000,8192,4096,2048,5711.211013040024_seg0_call_58.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,59,G rupe,678.529108681,679.341894069,20,2000,8192,4096,2048,5711.211013040024_seg0_call_59.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,60,G rupe,694.884455842,695.441533468,20,2000,8192,4096,2048,5711.211013040024_seg0_call_60.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,61,G rupe,725.937986023,726.531593329,20,2000,8192,4096,2048,5711.211013040024_seg0_call_61.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,62,G rupe,734.548233509,735.324489217,20,2000,8192,4096,2048,5711.211013040024_seg0_call_62.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,63,G rupe,735.479740358,736.091612505,20,2000,8192,4096,2048,5711.211013040024_seg0_call_63.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,64,G rupe,747.634986607,748.182931813,20,2000,8192,4096,2048,5711.211013040024_seg0_call_64.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,65,G rupe,748.977452361,749.589324507,20,2000,8192,4096,2048,5711.211013040024_seg0_call_65.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,66,G rupe,757.021417681,757.642422247,20,2000,8192,4096,2048,5711.211013040024_seg0_call_66.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,67,G rupe,769.660754315,770.254361621,20,2000,8192,4096,2048,5711.211013040024_seg0_call_67.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,68,G rupe,781.941350228,782.562354794,20,2000,8192,4096,2048,5711.211013040024_seg0_call_68.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,69,G rupe,788.279249771,788.818062557,20,2000,8192,4096,2048,5711.211013040024_seg0_call_69.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,70,G rupe,790.42617593,791.038048076,20,2000,8192,4096,2048,5711.211013040024_seg0_call_70.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,71,G rupe,792.6470459,793.478096128,20,2000,8192,4096,2048,5711.211013040024_seg0_call_71.npy,G rupe
5711.211013040024,5711.211013040024.Table.1.selections.txt,72,G rupe,804.32328232,805.072140767,20,2000,8192,4096,2048,5711.211013040024_seg0_call_72.npy,G rupe
